,Name,Price,Sales,Rating,Rating record,Discount(%),Date,Category,Ini_cat,Group_ID,Product_ID
505,[Mã COSCN12 giảm 8%] Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 30ml,195.0,16000.0,5,65000.0,,2023-03-08,Rose,R,19,R19
506,[Mã COSCN12 giảm 8%] Tinh chất hoa hồng (serum) Cocoon cấp ẩm & phục hồi da 30ml,265.0,38000.0,5,14000.0,,2023-03-08,Rose,R,20,R20
507,"SPECIAL COMBO làm sạch, cấp ẩm dịu nhẹ từ hoa hồng Cocoon - Tặng nước tẩy trang hoa hồng Cocoon 140ml",390.0,509.0,"4,9",210.0,,2023-03-09,Rose,R,5,R5
508,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước hoa hồng 140ml TẶNG Mặt nạ hoa hồng 30ml Cocoon,340.0,249.0,"4,9",74.0,,2023-03-09,Rose,R,6,R6
509,HÀNG TẶNG KHÔNG BÁN - Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 30ml,195.0,12000.0,"4,9",419.0,,2023-03-09,Rose,R,4,R4
510,[Mã COSCN12 giảm 8%] Bigsize - Nước tẩy trang hoa hồng Cocoon tẩy sạch makeup & cấp ẩm 500ml,250.75,86000.0,"4,9",31000.0,15.0,2023-03-09,Rose,R,8,R8
511,HÀNG TẶNG KHÔNG BÁN - Bigsize - Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 100ml,385.0,11000.0,"4,9",444.0,,2023-03-09,Rose,R,1,R1
512,[Mã COSCN12 giảm 8%] Combo cấp ẩm cơ bản từ hoa hồng Cocoon,528.7,123.0,5,47.0,15.0,2023-03-09,Rose,R,11,R11
513,[Mã COSCN12 giảm 8%] Gel rửa mặt hoa hồng Cocoon làm sạch & cấp ẩm 140ml,165.75,52000.0,"4,9",19000.0,15.0,2023-03-09,Rose,R,15,R15
514,"[Mã COSCN12 giảm 8%] Combo làm sạch, cấp ẩm & phục hồi chuyên sâu từ hoa hồng Cocoon",803.25,197.0,"4,8",72.0,15.0,2023-03-09,Rose,R,13,R13
515,[Mã COSCN12 giảm 8%] Dầu tẩy trang hoa hồng Cocoon tẩy sạch makeup chuyên nghiệp & dưỡng ẩm 140ml,153.0,55000.0,5,19000.0,15.0,2023-03-09,Rose,R,14,R14
516,[Mã COSCN12 giảm 8%] Combo cấp ẩm và phục hồi từ hoa hồng Cocoon,528.7,687.0,5,283.0,15.0,2023-03-09,Rose,R,12,R12
517,[Mã COSCN12 giảm 8%] Bigsize - Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 100ml,385.0,67000.0,"4,9",24000.0,,2023-03-09,Rose,R,9,R9
518,[Mã COSCN12 giảm 8%] Nước hoa hồng (toner) Cocoon cấp ẩm & làm mềm da 140ml,165.75,127000.0,5,47000.0,15.0,2023-03-09,Rose,R,17,R17
519,[Mã COSCN12 giảm 8%] Tinh chất hoa hồng (serum) Cocoon cấp ẩm & phục hồi da 30ml,265.0,38000.0,5,14000.0,,2023-03-09,Rose,R,20,R20
520,[Mã COSCN12 giảm 8%] Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 30ml,195.0,16000.0,5,65000.0,,2023-03-09,Rose,R,19,R19
521,[Mã COSCN12 giảm 8%] Bigsize - Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 100ml,345.0,21000.0,5,773.0,,2023-03-10,Rose,R,7,R7
522,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước hoa hồng 140ml TẶNG Mặt nạ hoa hồng 30ml Cocoon,340.0,253.0,"4,9",74.0,,2023-03-10,Rose,R,6,R6
523,[Mã COSCN12 giảm 8%] Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 30ml,145.0,75000.0,5,31000.0,,2023-03-10,Rose,R,16,R16
524,[Mã COSCN12 giảm 8%] Combo cấp ẩm cơ bản từ hoa hồng Cocoon,622.0,123.0,5,47.0,,2023-03-10,Rose,R,11,R11
525,[Mã COSCN12 giảm 8%] Combo Nước hoa hồng 140ml + Mặt nạ hoa hồng 30ml Cocoon,323.0,250.0,5,90.0,,2023-03-10,Rose,R,10,R10
526,"SPECIAL COMBO làm sạch, cấp ẩm dịu nhẹ từ hoa hồng Cocoon - Tặng nước tẩy trang hoa hồng Cocoon 140ml",390.0,509.0,"4,9",210.0,,2023-03-10,Rose,R,5,R5
527,"[Mã COSCN12 giảm 8%] Combo làm sạch, cấp ẩm & phục hồi chuyên sâu từ hoa hồng Cocoon",945.0,197.0,"4,8",72.0,,2023-03-10,Rose,R,13,R13
528,[Mã COSCN12 giảm 8%] Bigsize - Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 100ml,385.0,67000.0,"4,9",25000.0,,2023-03-10,Rose,R,9,R9
529,[Mã COSCN12 giảm 8%] Dầu tẩy trang hoa hồng Cocoon tẩy sạch makeup chuyên nghiệp & dưỡng ẩm 140ml,180.0,55000.0,5,19000.0,,2023-03-10,Rose,R,14,R14
530,[Mã COSCN12 giảm 8%] Gel rửa mặt hoa hồng Cocoon làm sạch & cấp ẩm 140ml,195.0,52000.0,"4,9",19000.0,,2023-03-10,Rose,R,15,R15
531,[Mã COSCN12 giảm 8%] Bigsize - Nước tẩy trang hoa hồng Cocoon tẩy sạch makeup & cấp ẩm 500ml,295.0,86000.0,"4,9",31000.0,,2023-03-10,Rose,R,8,R8
532,[Mã COSCN12 giảm 8%] Nước hoa hồng (toner) Cocoon cấp ẩm & làm mềm da 140ml,195.0,127000.0,5,47000.0,,2023-03-10,Rose,R,17,R17
533,[Mã COSCN12 giảm 8%] Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 30ml,195.0,16000.0,5,65000.0,,2023-03-10,Rose,R,19,R19
534,[Mã COSCN12 giảm 8%] Tinh chất hoa hồng (serum) Cocoon cấp ẩm & phục hồi da 30ml,265.0,38000.0,5,14000.0,,2023-03-10,Rose,R,20,R20
535,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước hoa hồng 140ml TẶNG Mặt nạ hoa hồng 30ml Cocoon,340.0,257.0,"4,9",76.0,,2023-03-11,Rose,R,6,R6
536,"[Mã COSCN12 giảm 8%] Combo làm sạch, cấp ẩm & phục hồi chuyên sâu từ hoa hồng Cocoon",,199.0,"4,8",73.0,,2023-03-11,Rose,R,13,R13
537,[Mã COSCN12 giảm 8%] Tinh chất hoa hồng (serum) Cocoon cấp ẩm & phục hồi da 30ml,,38000.0,"4,9",14000.0,,2023-03-11,Rose,R,20,R20
538,[Mã COSCN12 giảm 8%] Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 30ml,195.0,16000.0,5,66000.0,,2023-03-11,Rose,R,19,R19
539,[Mã COSCN12 giảm 8%] Nước tẩy trang hoa hồng Cocoon tẩy sạch makeup & cấp ẩm 140ml,145.0,17000.0,"4,9",677.0,,2023-03-12,Rose,R,18,R18
540,[Mã COSCN12 giảm 8%] Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 30ml,145.0,76000.0,5,31000.0,,2023-03-12,Rose,R,16,R16
541,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước hoa hồng 140ml TẶNG Mặt nạ hoa hồng 30ml Cocoon,340.0,257.0,"4,9",76.0,,2023-03-12,Rose,R,6,R6
542,"SPECIAL COMBO làm sạch, cấp ẩm dịu nhẹ từ hoa hồng Cocoon - Tặng nước tẩy trang hoa hồng Cocoon 140ml",390.0,509.0,"4,9",210.0,,2023-03-12,Rose,R,5,R5
543,[Mã COSCN12 giảm 8%] Combo cấp ẩm cơ bản từ hoa hồng Cocoon,622.0,123.0,5,47.0,,2023-03-12,Rose,R,11,R11
544,[Mã COSCN12 giảm 8%] Bigsize - Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 100ml,385.0,67000.0,"4,9",25000.0,,2023-03-12,Rose,R,9,R9
545,"[Mã COSCN12 giảm 8%] Combo làm sạch, cấp ẩm & phục hồi chuyên sâu từ hoa hồng Cocoon",945.0,200.0,"4,8",73.0,,2023-03-12,Rose,R,13,R13
546,[Mã COSCN12 giảm 8%] Gel rửa mặt hoa hồng Cocoon làm sạch & cấp ẩm 140ml,195.0,52000.0,"4,9",19000.0,,2023-03-12,Rose,R,15,R15
547,[Mã COSCN12 giảm 8%] Dầu tẩy trang hoa hồng Cocoon tẩy sạch makeup chuyên nghiệp & dưỡng ẩm 140ml,180.0,55000.0,"4,9",19000.0,,2023-03-12,Rose,R,14,R14
548,[Mã COSCN12 giảm 8%] Combo cấp ẩm và phục hồi từ hoa hồng Cocoon,622.0,695.0,5,286.0,,2023-03-12,Rose,R,12,R12
549,[Mã COSCN12 giảm 8%] Nước hoa hồng (toner) Cocoon cấp ẩm & làm mềm da 140ml,195.0,127000.0,5,47000.0,,2023-03-12,Rose,R,17,R17
550,[Mã COSCN12 giảm 8%] Tinh chất hoa hồng (serum) Cocoon cấp ẩm & phục hồi da 30ml,265.0,38000.0,"4,9",14000.0,,2023-03-12,Rose,R,20,R20
551,[Mã COSCN12 giảm 8%] Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 30ml,195.0,16000.0,5,66000.0,,2023-03-12,Rose,R,19,R19
552,[Mã COSCN12 giảm 8%] Bigsize - Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 100ml,293.25,21000.0,5,773.0,15.0,2023-03-13,Rose,R,7,R7
553,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước hoa hồng 140ml TẶNG Mặt nạ hoa hồng 30ml Cocoon,340.0,257.0,"4,9",76.0,,2023-03-13,Rose,R,6,R6
554,[Mã COSCN12 giảm 8%] Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 30ml,145.0,76000.0,5,31000.0,,2023-03-13,Rose,R,16,R16
555,[Mã COSCN12 giảm 8%] Bigsize - Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 100ml,385.0,67000.0,"4,9",25000.0,,2023-03-13,Rose,R,9,R9
556,"SPECIAL COMBO làm sạch, cấp ẩm dịu nhẹ từ hoa hồng Cocoon - Tặng nước tẩy trang hoa hồng Cocoon 140ml",390.0,511.0,"4,9",211.0,,2023-03-13,Rose,R,5,R5
557,[Mã COSCN12 giảm 8%] Combo cấp ẩm cơ bản từ hoa hồng Cocoon,622.0,123.0,5,47.0,,2023-03-13,Rose,R,11,R11
558,[Mã COSCN12 giảm 8%] Dầu tẩy trang hoa hồng Cocoon tẩy sạch makeup chuyên nghiệp & dưỡng ẩm 140ml,180.0,56000.0,"4,9",19000.0,,2023-03-13,Rose,R,14,R14
559,"[Mã COSCN12 giảm 8%] Combo làm sạch, cấp ẩm & phục hồi chuyên sâu từ hoa hồng Cocoon",945.0,201.0,"4,8",73.0,,2023-03-13,Rose,R,13,R13
560,[Mã COSCN12 giảm 8%] Gel rửa mặt hoa hồng Cocoon làm sạch & cấp ẩm 140ml,195.0,52000.0,"4,9",19000.0,,2023-03-13,Rose,R,15,R15
561,[Mã COSCN12 giảm 8%] Combo Nước hoa hồng 140ml + Mặt nạ hoa hồng 30ml Cocoon,323.0,250.0,5,90.0,,2023-03-13,Rose,R,10,R10
562,[Mã COSCN12 giảm 8%] Bigsize - Nước tẩy trang hoa hồng Cocoon tẩy sạch makeup & cấp ẩm 500ml,295.0,86000.0,"4,9",31000.0,,2023-03-13,Rose,R,8,R8
563,[Mã COSCN12 giảm 8%] Combo cấp ẩm và phục hồi từ hoa hồng Cocoon,622.0,695.0,5,286.0,,2023-03-13,Rose,R,12,R12
564,[Mã COSCN12 giảm 8%] Nước hoa hồng (toner) Cocoon cấp ẩm & làm mềm da 140ml,195.0,127000.0,5,47000.0,,2023-03-13,Rose,R,17,R17
565,[Mã COSCN12 giảm 8%] Tinh chất hoa hồng (serum) Cocoon cấp ẩm & phục hồi da 30ml,265.0,38000.0,"4,9",14000.0,,2023-03-13,Rose,R,20,R20
566,[Mã COSCN12 giảm 8%] Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 30ml,195.0,16000.0,5,66000.0,,2023-03-13,Rose,R,19,R19
567,[Mã COSCN12 giảm 8%] Bigsize - Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 100ml,345.0,21000.0,5,775.0,,2023-03-14,Rose,R,7,R7
568,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước hoa hồng 140ml TẶNG Mặt nạ hoa hồng 30ml Cocoon,340.0,261.0,"4,9",77.0,,2023-03-14,Rose,R,6,R6
569,[Mã COSCN12 giảm 8%] Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 30ml,145.0,76000.0,5,31000.0,,2023-03-14,Rose,R,16,R16
570,[Mã COSCN12 giảm 8%] Combo cấp ẩm cơ bản từ hoa hồng Cocoon,622.0,124.0,5,48.0,,2023-03-14,Rose,R,11,R11
571,[Mã COSCN12 giảm 8%] Dầu tẩy trang hoa hồng Cocoon tẩy sạch makeup chuyên nghiệp & dưỡng ẩm 140ml,180.0,56000.0,"4,9",19000.0,,2023-03-14,Rose,R,14,R14
572,[Mã COSCN12 giảm 8%] Combo Nước hoa hồng 140ml + Mặt nạ hoa hồng 30ml Cocoon,323.0,250.0,5,90.0,,2023-03-14,Rose,R,10,R10
573,[Mã COSCN12 giảm 8%] Bigsize - Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 100ml,385.0,67000.0,"4,9",25000.0,,2023-03-14,Rose,R,9,R9
574,"[Mã COSCN12 giảm 8%] Combo làm sạch, cấp ẩm & phục hồi chuyên sâu từ hoa hồng Cocoon",945.0,202.0,"4,8",73.0,,2023-03-14,Rose,R,13,R13
575,[Mã COSCN12 giảm 8%] Gel rửa mặt hoa hồng Cocoon làm sạch & cấp ẩm 140ml,195.0,52000.0,"4,9",19000.0,,2023-03-14,Rose,R,15,R15
576,[Mã COSCN12 giảm 8%] Bigsize - Nước tẩy trang hoa hồng Cocoon tẩy sạch makeup & cấp ẩm 500ml,295.0,87000.0,"4,9",32000.0,,2023-03-14,Rose,R,8,R8
577,[Mã COSCN12 giảm 8%] Combo cấp ẩm và phục hồi từ hoa hồng Cocoon,622.0,698.0,5,287.0,,2023-03-14,Rose,R,12,R12
578,[Mã COSCN12 giảm 8%] Nước hoa hồng (toner) Cocoon cấp ẩm & làm mềm da 140ml,195.0,127000.0,5,47000.0,,2023-03-14,Rose,R,17,R17
579,[Mã COSCN12 giảm 8%] Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 30ml,195.0,161000.0,5,66000.0,,2023-03-14,Rose,R,19,R19
580,[Mã COSCN12 giảm 8%] Bigsize - Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 100ml,293.25,21000.0,5,776.0,15.0,2023-03-15,Rose,R,7,R7
581,"SPECIAL COMBO làm sạch, cấp ẩm dịu nhẹ từ hoa hồng Cocoon - Tặng nước tẩy trang hoa hồng Cocoon 140ml",370.0,511.0,"4,9",211.0,5.0,2023-03-15,Rose,R,5,R5
582,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước hoa hồng 140ml TẶNG Mặt nạ hoa hồng 30ml Cocoon,195.0,263.0,"4,9",77.0,43.0,2023-03-15,Rose,R,6,R6
583,[Mã COSCN12 giảm 8%] Combo Nước hoa hồng 140ml + Mặt nạ hoa hồng 30ml Cocoon,274.55,250.0,5,90.0,15.0,2023-03-15,Rose,R,10,R10
584,[Mã COSCN12 giảm 8%] Combo cấp ẩm cơ bản từ hoa hồng Cocoon,528.7,126.0,5,49.0,15.0,2023-03-15,Rose,R,11,R11
585,[Mã COSCN12 giảm 8%] Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 30ml,123.25,76000.0,5,31000.0,15.0,2023-03-15,Rose,R,16,R16
586,[Mã COSCN12 giảm 8%] Dầu tẩy trang hoa hồng Cocoon tẩy sạch makeup chuyên nghiệp & dưỡng ẩm 140ml,153.0,56000.0,"4,9",19000.0,15.0,2023-03-15,Rose,R,14,R14
587,"[Mã COSCN12 giảm 8%] Combo làm sạch, cấp ẩm & phục hồi chuyên sâu từ hoa hồng Cocoon",803.25,202.0,"4,8",73.0,15.0,2023-03-15,Rose,R,13,R13
588,[Mã COSCN12 giảm 8%] Bigsize - Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 100ml,327.25,67000.0,"4,9",25000.0,15.0,2023-03-15,Rose,R,9,R9
589,[Mã COSCN12 giảm 8%] Gel rửa mặt hoa hồng Cocoon làm sạch & cấp ẩm 140ml,165.75,52000.0,"4,9",19000.0,15.0,2023-03-15,Rose,R,15,R15
590,[Mã COSCN12 giảm 8%] Bigsize - Nước tẩy trang hoa hồng Cocoon tẩy sạch makeup & cấp ẩm 500ml,250.75,87000.0,"4,9",32000.0,15.0,2023-03-15,Rose,R,8,R8
591,[Mã COSCN12 giảm 8%] Combo cấp ẩm và phục hồi từ hoa hồng Cocoon,528.7,698.0,5,287.0,15.0,2023-03-15,Rose,R,12,R12
592,[Mã COSCN12 giảm 8%] Nước hoa hồng (toner) Cocoon cấp ẩm & làm mềm da 140ml,165.75,128000.0,5,47000.0,15.0,2023-03-15,Rose,R,17,R17
593,[Mã COSCN12 giảm 8%] Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 30ml,165.75,161000.0,5,66000.0,15.0,2023-03-15,Rose,R,19,R19
594,[Mã COSCN12 giảm 8%] Tinh chất hoa hồng (serum) Cocoon cấp ẩm & phục hồi da 30ml,225.25,39000.0,"4,9",14000.0,15.0,2023-03-15,Rose,R,20,R20
595,[Mã COSCN12 giảm 8%] Bigsize - Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 100ml,293.25,21000.0,5,776.0,15.0,2023-03-16,Rose,R,7,R7
596,"SPECIAL COMBO làm sạch, cấp ẩm dịu nhẹ từ hoa hồng Cocoon - Tặng nước tẩy trang hoa hồng Cocoon 140ml",390.0,511.0,"4,9",211.0,,2023-03-16,Rose,R,5,R5
597,[Mã COSCN12 giảm 8%] Combo Nước hoa hồng 140ml + Mặt nạ hoa hồng 30ml Cocoon,274.55,250.0,5,90.0,15.0,2023-03-16,Rose,R,10,R10
598,"[Mã COSCN12 giảm 8%] Combo làm sạch, cấp ẩm & phục hồi chuyên sâu từ hoa hồng Cocoon",803.25,203.0,"4,9",74.0,15.0,2023-03-16,Rose,R,13,R13
599,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Nước hoa hồng 140ml TẶNG Mặt nạ hoa hồng 30ml Cocoon,340.0,267.0,"4,9",79.0,,2023-03-16,Rose,R,6,R6
600,[Mã COSCN12 giảm 8%] Dầu tẩy trang hoa hồng Cocoon tẩy sạch makeup chuyên nghiệp & dưỡng ẩm 140ml,153.0,56000.0,"4,9",19000.0,15.0,2023-03-16,Rose,R,14,R14
601,[Mã COSCN12 giảm 8%] Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 30ml,123.25,76000.0,5,31000.0,15.0,2023-03-16,Rose,R,16,R16
602,[Mã COSCN12 giảm 8%] Combo cấp ẩm cơ bản từ hoa hồng Cocoon,528.7,127.0,5,49.0,15.0,2023-03-16,Rose,R,11,R11
603,[Mã COSCN12 giảm 8%] Gel rửa mặt hoa hồng Cocoon làm sạch & cấp ẩm 140ml,165.75,52000.0,"4,9",19000.0,15.0,2023-03-16,Rose,R,15,R15
604,[Mã COSCN12 giảm 8%] Bigsize - Nước tẩy trang hoa hồng Cocoon tẩy sạch makeup & cấp ẩm 500ml,250.75,87000.0,"4,9",32000.0,15.0,2023-03-16,Rose,R,8,R8
605,[Mã COSCN12 giảm 8%] Nước hoa hồng (toner) Cocoon cấp ẩm & làm mềm da 140ml,165.75,128000.0,5,47000.0,15.0,2023-03-16,Rose,R,17,R17
606,[Mã COSCN12 giảm 8%] Tinh chất hoa hồng (serum) Cocoon cấp ẩm & phục hồi da 30ml,225.25,39000.0,"4,9",14000.0,15.0,2023-03-16,Rose,R,20,R20
607,[Mã COSCN12 giảm 8%] Thạch hoa hồng dưỡng ẩm (kem dưỡng ẩm) Cocoon cấp ẩm & nuôi dưỡng 30ml,165.75,161000.0,5,66000.0,15.0,2023-03-16,Rose,R,19,R19
608,[Mã COSCN12 giảm 8%] Nước tẩy trang hoa hồng Cocoon tẩy sạch makeup & cấp ẩm 140ml,145.0,18000.0,"4,9",682.0,,2023-03-19,Rose,R,18,R18
609,[Mã COSCN12 giảm 8%] Bigsize - Mặt nạ hoa hồng Cocoon cấp ẩm & làm mềm da 100ml,345.0,21000.0,5,776.0,,2023-03-19,Rose,R,7,R7
