Name,Price,Sales,URL,Rating,Rating record,Date,Discount
Tinh chất nghệ Hưng Yên x2.2 (serum) với 22% vitamin C sáng da chuyên sâu & mờ vết thâm Cocoon 30ml,₫465.000,"4,5k",https://shopee.vn/Tinh-ch%E1%BA%A5t-ngh%E1%BB%87-H%C6%B0ng-Y%C3%AAn-x2.2-(serum)-v%E1%BB%9Bi-22-vitamin-C-s%C3%A1ng-da-chuy%C3%AAn-s%C3%A2u-m%E1%BB%9D-v%E1%BA%BFt-th%C3%A2m-Cocoon-30ml-i.175753395.21419279127?sp_atk=4d0c410e-cd38-4db8-aa9f-3f4cf786c5fb&xptdk=4d0c410e-cd38-4db8-aa9f-3f4cf786c5fb,"4,9","1,3k",8/3/2023,
HÀNG TẶNG KHÔNG BÁN - Bigsize Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 100ml,₫345.000,"1,6k",https://shopee.vn/H%C3%80NG-T%E1%BA%B6NG-KH%C3%94NG-B%C3%81N-Bigsize-M%E1%BA%B7t-n%E1%BA%A1-ngh%E1%BB%87-H%C6%B0ng-Y%C3%AAn-Cocoon-gi%C3%BAp-da-r%E1%BA%A1ng-r%E1%BB%A1-m%E1%BB%8Bn-m%C3%A0ng-100ml-i.175753395.11538546312?sp_atk=34a587ae-3d64-4ab8-910b-1f25c9780b26&xptdk=34a587ae-3d64-4ab8-910b-1f25c9780b26,5,660,8/3/2023,
HÀNG TẶNG KHÔNG BÁN - Thạch nghệ Hưng Yên giúp làm sáng da và mờ thâm Cocoon 100ml,₫385.000,268,https://shopee.vn/H%C3%80NG-T%E1%BA%B6NG-KH%C3%94NG-B%C3%81N-Th%E1%BA%A1ch-ngh%E1%BB%87-H%C6%B0ng-Y%C3%AAn-gi%C3%BAp-l%C3%A0m-s%C3%A1ng-da-v%C3%A0-m%E1%BB%9D-th%C3%A2m-Cocoon-100ml-i.175753395.21425309545?sp_atk=e4b2add0-f98a-492d-aacb-d165dda217e8&xptdk=e4b2add0-f98a-492d-aacb-d165dda217e8,5,86,8/3/2023,
HÀNG TẶNG KHÔNG BÁN - Thạch nghệ Hưng Yên Cocoon 30ml,₫195.000,"1,1k",https://shopee.vn/H%C3%80NG-T%E1%BA%B6NG-KH%C3%94NG-B%C3%81N-Th%E1%BA%A1ch-ngh%E1%BB%87-H%C6%B0ng-Y%C3%AAn-Cocoon-30ml-i.175753395.17270661769?sp_atk=42c66cdb-c41d-445a-8033-b6ce13c8e257&xptdk=42c66cdb-c41d-445a-8033-b6ce13c8e257,"4,9",368,8/3/2023,
HÀNG TẶNG KHÔNG BÁN - Mặt nạ nghệ Hưng Yên Cocoon giúp da rạng rỡ & mịn màng 30ml,₫145.000,"6,3k",https://shopee.vn/H%C3%80NG-T%E1%BA%B6NG-KH%C3%94NG-B%C3%81N-M%E1%BA%B7t-n%E1%BA%A1-ngh%E1%BB%87-H%C6%B0ng-Y%C3%AAn-Cocoon-gi%C3%BAp-da-r%E1%BA%A1ng-r%E1%BB%A1-m%E1%BB%8Bn-m%C3%A0ng-30ml-i.175753395.11282321915?sp_atk=402fd3a5-1e30-4729-a60b-5a8fcc8cc672&xptdk=402fd3a5-1e30-4729-a60b-5a8fcc8cc672,"4,9","2,1k",8/3/2023,
SPECIAL COMBO gội xả bưởi không sulfate giảm gãy rụng tóc Cocoon - tặng 1 Serum Sachi phục hồi tóc Cocoon 70ml,₫430.000,869,https://shopee.vn/SPECIAL-COMBO-g%E1%BB%99i-x%E1%BA%A3-b%C6%B0%E1%BB%9Fi-kh%C3%B4ng-sulfate-gi%E1%BA%A3m-g%C3%A3y-r%E1%BB%A5ng-t%C3%B3c-Cocoon-t%E1%BA%B7ng-1-Serum-Sachi-ph%E1%BB%A5c-h%E1%BB%93i-t%C3%B3c-Cocoon-70ml-i.175753395.19114574371?sp_atk=15e1ccff-a583-4a7e-a7eb-80310172e1a9&xptdk=15e1ccff-a583-4a7e-a7eb-80310172e1a9,"4,9",247,8/3/2023,null
[Mã COSCN12 giảm 8%] Dầu xả bưởi Cocoon giúp cung cấp dưỡng chất và bổ sung độ ẩm cho tóc 310ml,₫157.250,"5,4k",https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-D%E1%BA%A7u-x%E1%BA%A3-b%C6%B0%E1%BB%9Fi-Cocoon-gi%C3%BAp-cung-c%E1%BA%A5p-d%C6%B0%E1%BB%A1ng-ch%E1%BA%A5t-v%C3%A0-b%E1%BB%95-sung-%C4%91%E1%BB%99-%E1%BA%A9m-cho-t%C3%B3c-310ml-i.175753395.4195315131?sp_atk=078bd6cc-e543-4353-a588-d28a7aa3250c&xptdk=078bd6cc-e543-4353-a588-d28a7aa3250c,"4,9",2k,8/3/2023,15% giảm
[Mã COSCN12 giảm 8%] Dầu gội bưởi Cocoon giúp giảm gãy rụng và làm mềm tóc 310ml,₫208.250,"12,6k",https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-D%E1%BA%A7u-g%E1%BB%99i-b%C6%B0%E1%BB%9Fi-Cocoon-gi%C3%BAp-gi%E1%BA%A3m-g%C3%A3y-r%E1%BB%A5ng-v%C3%A0-l%C3%A0m-m%E1%BB%81m-t%C3%B3c-310ml-i.175753395.7395303491?sp_atk=fb73487a-789f-4987-851d-8fafcf5fbe92&xptdk=fb73487a-789f-4987-851d-8fafcf5fbe92,"4,9","4,1k",8/3/2023,15% giảm
SPECIAL COMBO gội xả bưởi Cocoon tặng 1 nước dưỡng tóc tinh dầu bưởi - Phiên bản nâng cấp Cocoon 140ml,₫430.000,"14,3k",https://shopee.vn/SPECIAL-COMBO-g%E1%BB%99i-x%E1%BA%A3-b%C6%B0%E1%BB%9Fi-Cocoon-t%E1%BA%B7ng-1-n%C6%B0%E1%BB%9Bc-d%C6%B0%E1%BB%A1ng-t%C3%B3c-tinh-d%E1%BA%A7u-b%C6%B0%E1%BB%9Fi-Phi%C3%AAn-b%E1%BA%A3n-n%C3%A2ng-c%E1%BA%A5p-Cocoon-140ml-i.175753395.12210187666?sp_atk=e2d42edd-f731-4e7d-8321-68d1d0b83a3c&xptdk=e2d42edd-f731-4e7d-8321-68d1d0b83a3c,"4,9","4,8k",8/3/2023,null
Combo tóc dài bóng mượt Cocoon: 1 Nước dưỡng tóc tinh dầu bưởi Cocoon 140ml + 1 Sa-chi Serum phục hồi tóc Cocoon 70ml,₫313.000,"8,6k",https://shopee.vn/Combo-t%C3%B3c-d%C3%A0i-b%C3%B3ng-m%C6%B0%E1%BB%A3t-Cocoon-1-N%C6%B0%E1%BB%9Bc-d%C6%B0%E1%BB%A1ng-t%C3%B3c-tinh-d%E1%BA%A7u-b%C6%B0%E1%BB%9Fi-Cocoon-140ml-1-Sa-chi-Serum-ph%E1%BB%A5c-h%E1%BB%93i-t%C3%B3c-Cocoon-70ml-i.175753395.4608461392?sp_atk=e79cb9c1-042b-4fa1-aad2-ea39c120702e&xptdk=e79cb9c1-042b-4fa1-aad2-ea39c120702e,"4,9","3,4k",8/3/2023,null
SPECIAL COMBO gội xả bưởi Cocoon tặng 1 Kem ủ tóc bưởi Cocoon giảm gãy rụng và làm mềm tóc 200ml,₫430.000,0,https://shopee.vn/SPECIAL-COMBO-g%E1%BB%99i-x%E1%BA%A3-b%C6%B0%E1%BB%9Fi-Cocoon-t%E1%BA%B7ng-1-Kem-%E1%BB%A7-t%C3%B3c-b%C6%B0%E1%BB%9Fi-Cocoon-gi%E1%BA%A3m-g%C3%A3y-r%E1%BB%A5ng-v%C3%A0-l%C3%A0m-m%E1%BB%81m-t%C3%B3c-200ml-i.175753395.22729928257?sp_atk=41bb13e1-0d1b-4eeb-a8bd-d55b220d9963&xptdk=41bb13e1-0d1b-4eeb-a8bd-d55b220d9963,null,null,8/3/2023,null
SPECIAL COMBO gội bưởi + nước dưỡng tóc tinh dầu bưởi tặng Kem ủ tóc bưởi Cocoon giảm gãy rụng và làm mềm tóc 200ml,₫410.000,0,https://shopee.vn/SPECIAL-COMBO-g%E1%BB%99i-b%C6%B0%E1%BB%9Fi-n%C6%B0%E1%BB%9Bc-d%C6%B0%E1%BB%A1ng-t%C3%B3c-tinh-d%E1%BA%A7u-b%C6%B0%E1%BB%9Fi-t%E1%BA%B7ng-Kem-%E1%BB%A7-t%C3%B3c-b%C6%B0%E1%BB%9Fi-Cocoon-gi%E1%BA%A3m-g%C3%A3y-r%E1%BB%A5ng-v%C3%A0-l%C3%A0m-m%E1%BB%81m-t%C3%B3c-200ml-i.175753395.22129935923?sp_atk=5aae2f5a-78c9-4b93-a7d3-2a9420cf81d1&xptdk=5aae2f5a-78c9-4b93-a7d3-2a9420cf81d1,null,null,8/3/2023,null
SPECIAL COMBO 2 chai Nước Dưỡng Tóc Tinh Dầu Bưởi - Phiên bản nâng cấp Cocoon 140ml - tặng Serum Sachi phục hồi tóc Coco,₫313.000,"7,1k",https://shopee.vn/SPECIAL-COMBO-2-chai-N%C6%B0%E1%BB%9Bc-D%C6%B0%E1%BB%A1ng-T%C3%B3c-Tinh-D%E1%BA%A7u-B%C6%B0%E1%BB%9Fi-Phi%C3%AAn-b%E1%BA%A3n-n%C3%A2ng-c%E1%BA%A5p-Cocoon-140ml-t%E1%BA%B7ng-Serum-Sachi-ph%E1%BB%A5c-h%E1%BB%93i-t%C3%B3c-Coco-i.175753395.6762089370?sp_atk=a0930eb3-01e8-456c-8ef9-ef21d3feae03&xptdk=a0930eb3-01e8-456c-8ef9-ef21d3feae03,"4,9","2,5k",8/3/2023,null
Kem ủ tóc bưởi Cocoon giảm gãy rụng và làm mềm tóc 200ml,₫182.750,0,https://shopee.vn/Kem-%E1%BB%A7-t%C3%B3c-b%C6%B0%E1%BB%9Fi-Cocoon-gi%E1%BA%A3m-g%C3%A3y-r%E1%BB%A5ng-v%C3%A0-l%C3%A0m-m%E1%BB%81m-t%C3%B3c-200ml-i.175753395.23829646379?sp_atk=cd32b1af-fde2-4c95-b2a3-13036ec92124&xptdk=cd32b1af-fde2-4c95-b2a3-13036ec92124,null,null,8/3/2023,15% giảm
PHIÊN BẢN NÂNG CẤP - Nước dưỡng tóc tinh dầu bưởi Cocoon giúp giảm gãy rụng & làm mềm tóc 140ml,₫140.250,"8,9k",https://shopee.vn/PHI%C3%8AN-B%E1%BA%A2N-N%C3%82NG-C%E1%BA%A4P-N%C6%B0%E1%BB%9Bc-d%C6%B0%E1%BB%A1ng-t%C3%B3c-tinh-d%E1%BA%A7u-b%C6%B0%E1%BB%9Fi-Cocoon-gi%C3%BAp-gi%E1%BA%A3m-g%C3%A3y-r%E1%BB%A5ng-l%C3%A0m-m%E1%BB%81m-t%C3%B3c-140ml-i.175753395.20962760332?sp_atk=d58ee8b5-bdda-4d3a-82ee-c769ad0f7d2b&xptdk=d58ee8b5-bdda-4d3a-82ee-c769ad0f7d2b,"4,9","2,4k",8/3/2023,15% giảm
HÀNG TẶNG KHÔNG BÁN - Kem ủ tóc bưởi Cocoon giảm gãy rụng và làm mềm tóc 200ml,₫215.000,0,https://shopee.vn/H%C3%80NG-T%E1%BA%B6NG-KH%C3%94NG-B%C3%81N-Kem-%E1%BB%A7-t%C3%B3c-b%C6%B0%E1%BB%9Fi-Cocoon-gi%E1%BA%A3m-g%C3%A3y-r%E1%BB%A5ng-v%C3%A0-l%C3%A0m-m%E1%BB%81m-t%C3%B3c-200ml-i.175753395.19775254633?sp_atk=429b82d3-b54f-4881-8cd3-ad34cd355d29&xptdk=429b82d3-b54f-4881-8cd3-ad34cd355d29,null,null,8/3/2023,null
[Mã COSCN12 giảm 8%] Combo làm sạch da chết và dưỡng ẩm cơ thể từ cà phê Đắk Lắk Cocoon,₫274.550,"1,6k",https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-Combo-l%C3%A0m-s%E1%BA%A1ch-da-ch%E1%BA%BFt-v%C3%A0-d%C6%B0%E1%BB%A1ng-%E1%BA%A9m-c%C6%A1-th%E1%BB%83-t%E1%BB%AB-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-i.175753395.13210217282?sp_atk=7df2e1bf-7796-4077-b4f7-b8bde97e0638&xptdk=7df2e1bf-7796-4077-b4f7-b8bde97e0638,5,592,9/3/2023,15% giảm
SPECIAL DEAL cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml - Tặng tẩy da chết môi cà phê Đắk Lắk Cocoon 5g  Giảm 8,₫325.000,"7,1k",https://shopee.vn/SPECIAL-DEAL-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-l%C3%A0m-s%E1%BA%A1ch-da-ch%E1%BA%BFt-c%C6%A1-th%E1%BB%83-Cocoon-600ml-T%E1%BA%B7ng-t%E1%BA%A9y-da-ch%E1%BA%BFt-m%C3%B4i-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-5g-Gi%E1%BA%A3m-8-i.175753395.14133366490?sp_atk=320992ec-2147-4338-a537-9e5b20ff93a0&xptdk=320992ec-2147-4338-a537-9e5b20ff93a0,"4,9","2,5k",9/3/2023,null
SPECIAL COMBO 2 Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon 200ml tặng Nước tẩy trang bí đao Cocoon 140ml,₫250.000,17,https://shopee.vn/SPECIAL-COMBO-2-T%E1%BA%A9y-da-ch%E1%BA%BFt-c%C6%A1-th%E1%BB%83-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-200ml-t%E1%BA%B7ng-N%C6%B0%E1%BB%9Bc-t%E1%BA%A9y-trang-b%C3%AD-%C4%91ao-Cocoon-140ml-i.175753395.18274102320?sp_atk=ea26390f-cb53-4b40-8123-59dcadde0a56&xptdk=ea26390f-cb53-4b40-8123-59dcadde0a56,4,2,9/3/2023,null
null,null,null,https://shopee.vn/-DEAL-1-T%E1%BA%B6NG-1-%C4%90%E1%BB%98C-QUY%E1%BB%80N-FLASH-SALE-B%C6%A1-d%C6%B0%E1%BB%A1ng-th%E1%BB%83-c%C3%A0-ph%C3%AA-200ml-T%E1%BA%B6NG-T%E1%BA%A9y-da-ch%E1%BA%BFt-c%C6%A1-th%E1%BB%83-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-200ml-i.175753395.18028976185?sp_atk=06273963-8217-4c3e-8ee1-dc44ceefc9b5&xptdk=06273963-8217-4c3e-8ee1-dc44ceefc9b5,null,null,9/3/2023,null
HÀNG TẶNG KHÔNG BÁN - Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,₫125.000,"24,9k",https://shopee.vn/H%C3%80NG-T%E1%BA%B6NG-KH%C3%94NG-B%C3%81N-T%E1%BA%A9y-da-ch%E1%BA%BFt-c%C6%A1-th%E1%BB%83-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-cho-l%C3%A0n-da-m%E1%BB%81m-m%E1%BA%A1i-v%C3%A0-r%E1%BA%A1ng-r%E1%BB%A1-200ml-i.175753395.17516108216?sp_atk=91bc0d46-7460-49a6-8f44-e3557efe3a7f&xptdk=91bc0d46-7460-49a6-8f44-e3557efe3a7f,5,"8,5k",9/3/2023,null
Combo 2 Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,₫212.500,23,https://shopee.vn/Combo-2-T%E1%BA%A9y-da-ch%E1%BA%BFt-c%C6%A1-th%E1%BB%83-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-cho-l%C3%A0n-da-m%E1%BB%81m-m%E1%BA%A1i-v%C3%A0-r%E1%BA%A1ng-r%E1%BB%A1-200ml-i.175753395.23728197201?sp_atk=91f4fbdb-38e6-4658-901b-678e796a1f2a&xptdk=91f4fbdb-38e6-4658-901b-678e796a1f2a,"4,6",8,9/3/2023,15% giảm
[Mã COSCN12 giảm 8%] Tẩy da chết môi cà phê Đắk Lắk Cocoon môi ẩm mềm 5g,₫63.750,"20,6k",https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-T%E1%BA%A9y-da-ch%E1%BA%BFt-m%C3%B4i-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-m%C3%B4i-%E1%BA%A9m-m%E1%BB%81m-5g-i.175753395.5261821960?sp_atk=4bdf15eb-a5c0-4d69-a3d3-960fecccd833&xptdk=4bdf15eb-a5c0-4d69-a3d3-960fecccd833,5,"8,2k",9/3/2023,15% giảm
TÚI REFILL - Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml,₫276.250,"8,3k",https://shopee.vn/T%C3%9AI-REFILL-C%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-l%C3%A0m-s%E1%BA%A1ch-da-ch%E1%BA%BFt-c%C6%A1-th%E1%BB%83-Cocoon-600ml-i.175753395.15085473203?sp_atk=21248c9f-ba4c-4f63-a5b6-897f5ba5f0e1&xptdk=21248c9f-ba4c-4f63-a5b6-897f5ba5f0e1,"4,9","2,5k",9/3/2023,15% giảm
SPECIAL COMBO Gel rửa mặt cà phê 140ml+Tẩy da chết mặt cà phê 150ml tặng Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon 200ml,₫360.000,12,https://shopee.vn/SPECIAL-COMBO-Gel-r%E1%BB%ADa-m%E1%BA%B7t-c%C3%A0-ph%C3%AA-140ml-T%E1%BA%A9y-da-ch%E1%BA%BFt-m%E1%BA%B7t-c%C3%A0-ph%C3%AA-150ml-t%E1%BA%B7ng-T%E1%BA%A9y-da-ch%E1%BA%BFt-c%C6%A1-th%E1%BB%83-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-200ml-i.175753395.19274105897?sp_atk=5906de6c-add9-4c81-934a-d288d3b45a64&xptdk=5906de6c-add9-4c81-934a-d288d3b45a64,5,2,9/3/2023,null
Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,₫165.750,771,https://shopee.vn/Gel-r%E1%BB%ADa-m%E1%BA%B7t-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-cho-l%C3%A0n-da-t%C6%B0%C6%A1i-m%E1%BB%9Bi-v%C3%A0-r%E1%BA%A1ng-r%E1%BB%A1-140ml-i.175753395.22920728146?sp_atk=1a02d84e-93b8-476e-9198-d57bd2d3dc11&xptdk=1a02d84e-93b8-476e-9198-d57bd2d3dc11,"4,9",231,9/3/2023,15% giảm
null,null,null,https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-B%C6%A1-d%C6%B0%E1%BB%A1ng-th%E1%BB%83-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-cho-da-m%E1%BB%81m-m%E1%BB%8Bn-r%E1%BA%A1ng-r%E1%BB%A1-200ml-i.175753395.8146832970?sp_atk=f9ab6a27-2f33-47d8-997f-a2f5e1be8144&xptdk=f9ab6a27-2f33-47d8-997f-a2f5e1be8144,null,null,9/3/2023,null
SPECIAL COMBO tẩy da chết cà phê Đắk Lắk Cocoon Tặng tẩy da chết môi cà phê Đắk Lắk 5g,₫290.000,"14,5k",https://shopee.vn/SPECIAL-COMBO-t%E1%BA%A9y-da-ch%E1%BA%BFt-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-T%E1%BA%B7ng-t%E1%BA%A9y-da-ch%E1%BA%BFt-m%C3%B4i-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-5g-i.175753395.8904301385?sp_atk=fdc5ba24-3a55-4406-bf10-4a9984e189ba&xptdk=fdc5ba24-3a55-4406-bf10-4a9984e189ba,5,"5,9k",9/3/2023,null
[Mã COSCN12 giảm 8%] Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,₫106.250,122k,https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-T%E1%BA%A9y-da-ch%E1%BA%BFt-c%C6%A1-th%E1%BB%83-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-cho-l%C3%A0n-da-m%E1%BB%81m-m%E1%BA%A1i-v%C3%A0-r%E1%BA%A1ng-r%E1%BB%A1-200ml-i.175753395.7906998505?sp_atk=04b5dd72-cd0d-460a-9d23-e57f741a9937&xptdk=04b5dd72-cd0d-460a-9d23-e57f741a9937,5,45k,9/3/2023,15% giảm
[Mã COSCN12 giảm 8%] Tẩy da chết mặt cà phê Đắk Lắk Cocoon cho làn da mềm mại & rạng rỡ 150ml,₫140.250,"61,7k",https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-T%E1%BA%A9y-da-ch%E1%BA%BFt-m%E1%BA%B7t-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-cho-l%C3%A0n-da-m%E1%BB%81m-m%E1%BA%A1i-r%E1%BA%A1ng-r%E1%BB%A1-150ml-i.175753395.6067666440?sp_atk=2009fd31-8942-46e5-8905-31ba58f47d8b&xptdk=2009fd31-8942-46e5-8905-31ba58f47d8b,"4,9","23,7k",9/3/2023,15% giảm
Bigsize - Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 310ml,₫250.750,37,https://shopee.vn/Bigsize-Gel-r%E1%BB%ADa-m%E1%BA%B7t-c%C3%A0-ph%C3%AA-%C4%90%E1%BA%AFk-L%E1%BA%AFk-Cocoon-cho-l%C3%A0n-da-t%C6%B0%C6%A1i-m%E1%BB%9Bi-v%C3%A0-r%E1%BA%A1ng-r%E1%BB%A1-310ml-i.175753395.22527762634?sp_atk=45331714-1d8d-4fdc-b3cd-bda3b43a7b75&xptdk=45331714-1d8d-4fdc-b3cd-bda3b43a7b75,5,12,9/3/2023,15% giảm
SPECIAL COMBO gội xả bưởi không sulfate giảm gãy rụng tóc Cocoon - tặng 1 Serum Sachi phục hồi tóc Cocoon 70ml,₫430.000,873,https://shopee.vn/SPECIAL-COMBO-g%E1%BB%99i-x%E1%BA%A3-b%C6%B0%E1%BB%9Fi-kh%C3%B4ng-sulfate-gi%E1%BA%A3m-g%C3%A3y-r%E1%BB%A5ng-t%C3%B3c-Cocoon-t%E1%BA%B7ng-1-Serum-Sachi-ph%E1%BB%A5c-h%E1%BB%93i-t%C3%B3c-Cocoon-70ml-i.175753395.19114574371?sp_atk=44c3ff45-ecf5-47f5-865e-58058d5945bf&xptdk=44c3ff45-ecf5-47f5-865e-58058d5945bf,"4,9",247,9/3/2023,
[Mã COSCN12 giảm 8%] Dầu xả bưởi Cocoon giúp cung cấp dưỡng chất và bổ sung độ ẩm cho tóc 310ml,₫157.250,"5,4k",https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-D%E1%BA%A7u-x%E1%BA%A3-b%C6%B0%E1%BB%9Fi-Cocoon-gi%C3%BAp-cung-c%E1%BA%A5p-d%C6%B0%E1%BB%A1ng-ch%E1%BA%A5t-v%C3%A0-b%E1%BB%95-sung-%C4%91%E1%BB%99-%E1%BA%A9m-cho-t%C3%B3c-310ml-i.175753395.4195315131?sp_atk=0335ebee-3f0a-49dc-9b6d-a36a284c52bd&xptdk=0335ebee-3f0a-49dc-9b6d-a36a284c52bd,"4,9",2k,9/3/2023,
[Mã COSCN12 giảm 8%] Dầu gội bưởi Cocoon giúp giảm gãy rụng và làm mềm tóc 310ml,₫208.250,"12,6k",https://shopee.vn/-M%C3%A3-COSCN12-gi%E1%BA%A3m-8-D%E1%BA%A7u-g%E1%BB%99i-b%C6%B0%E1%BB%9Fi-Cocoon-gi%C3%BAp-gi%E1%BA%A3m-g%C3%A3y-r%E1%BB%A5ng-v%C3%A0-l%C3%A0m-m%E1%BB%81m-t%C3%B3c-310ml-i.175753395.7395303491?sp_atk=446c946c-b633-4e1f-acb3-bab298adcd30&xptdk=446c946c-b633-4e1f-acb3-bab298adcd30,"4,9","4,2k",9/3/2023,
SPECIAL COMBO gội xả bưởi Cocoon tặng 1 nước dưỡng tóc tinh dầu bưởi - Phiên bản nâng cấp Cocoon 140ml,₫430.000,"14,4k",https://shopee.vn/SPECIAL-COMBO-g%E1%BB%99i-x%E1%BA%A3-b%C6%B0%E1%BB%9Fi-Cocoon-t%E1%BA%B7ng-1-n%C6%B0%E1%BB%9Bc-d%C6%B0%E1%BB%A1ng-t%C3%B3c-tinh-d%E1%BA%A7u-b%C6%B0%E1%BB%9Fi-Phi%C3%AAn-b%E1%BA%A3n-n%C3%A2ng-c%E1%BA%A5p-Cocoon-140ml-i.175753395.12210187666?sp_atk=127aab14-866b-44e4-a0c8-deeb72bd5c67&xptdk=127aab14-866b-44e4-a0c8-deeb72bd5c67,"4,9","4,8k",9/3/2023,
Combo tóc dài bóng mượt Cocoon: 1 Nước dưỡng tóc tinh dầu bưởi Cocoon 140ml + 1 Sa-chi Serum phục hồi tóc Cocoon 70ml,₫313.000,"8,6k",https://shopee.vn/Combo-t%C3%B3c-d%C3%A0i-b%C3%B3ng-m%C6%B0%E1%BB%A3t-Cocoon-1-N%C6%B0%E1%BB%9Bc-d%C6%B0%E1%BB%A1ng-t%C3%B3c-tinh-d%E1%BA%A7u-b%C6%B0%E1%BB%9Fi-Cocoon-140ml-1-Sa-chi-Serum-ph%E1%BB%A5c-h%E1%BB%93i-t%C3%B3c-Cocoon-70ml-i.175753395.4608461392?sp_atk=736ff168-e409-44be-b343-64ad73a4e05a&xptdk=736ff168-e409-44be-b343-64ad73a4e05a,"4,9","3,4k",9/3/2023,
SPECIAL COMBO gội xả bưởi Cocoon tặng 1 Kem ủ tóc bưởi Cocoon giảm gãy rụng và làm mềm tóc 200ml,₫430.000,0,https://shopee.vn/SPECIAL-COMBO-g%E1%BB%99i-x%E1%BA%A3-b%C6%B0%E1%BB%9Fi-Cocoon-t%E1%BA%B7ng-1-Kem-%E1%BB%A7-t%C3%B3c-b%C6%B0%E1%BB%9Fi-Cocoon-gi%E1%BA%A3m-g%C3%A3y-r%E1%BB%A5ng-v%C3%A0-l%C3%A0m-m%E1%BB%81m-t%C3%B3c-200ml-i.175753395.22729928257?sp_atk=31d0b0c9-c1b4-490a-8ef3-607cc29a2346&xptdk=31d0b0c9-c1b4-490a-8ef3-607cc29a2346,null,null,9/3/2023,
SPECIAL COMBO gội bưởi + nước dưỡng tóc tinh dầu bưởi tặng Kem ủ tóc bưởi Cocoon giảm gãy rụng và làm mềm tóc 200ml,₫410.000,0,https://shopee.vn/SPECIAL-COMBO-g%E1%BB%99i-b%C6%B0%E1%BB%9Fi-n%C6%B0%E1%BB%9Bc-d%C6%B0%E1%BB%A1ng-t%C3%B3c-tinh-d%E1%BA%A7u-b%C6%B0%E1%BB%9Fi-t%E1%BA%B7ng-Kem-%E1%BB%A7-t%C3%B3c-b%C6%B0%E1%BB%9Fi-Cocoon-gi%E1%BA%A3m-g%C3%A3y-r%E1%BB%A5ng-v%C3%A0-l%C3%A0m-m%E1%BB%81m-t%C3%B3c-200ml-i.175753395.22129935923?sp_atk=cf81e9af-6884-4e5e-9256-a31a3c011afc&xptdk=cf81e9af-6884-4e5e-9256-a31a3c011afc,null,null,9/3/2023,
